tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,29341,29341,                  Clostridium argentinense,Clostridium argentinense,species,0.001992660367645838,fraction_reads,0.0,6,6,0.0021806921516889467,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1520,1520,                  Clostridium beijerinckii,Clostridium beijerinckii,species,0.0016605503063715317,fraction_reads,0.0,5,3,0.0018172434597407885,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1534,1534,                  Clostridium kluyveri,Clostridium kluyveri,species,0.0016605503063715317,fraction_reads,0.0,5,5,0.0018172434597407885,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1542,1542,                  Clostridium novyi,Clostridium novyi,species,0.0016605503063715317,fraction_reads,0.0,5,3,0.0018172434597407885,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1493,1493,                  Clostridium cellulovorans,Clostridium cellulovorans,species,0.0013284402450972252,fraction_reads,0.0,4,0,0.0014537947677926307,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1488,1488,                  Clostridium acetobutylicum,Clostridium acetobutylicum,species,0.0006642201225486126,fraction_reads,0.0,2,2,0.0007268973838963153,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1492,1492,                  Clostridium butyricum,Clostridium butyricum,species,0.0006642201225486126,fraction_reads,0.0,2,2,0.0007268973838963153,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1494,1494,                  Clostridium cochlearium,Clostridium cochlearium,species,0.0006642201225486126,fraction_reads,0.0,2,2,0.0007268973838963153,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1504,1504,                  Clostridium septicum,Clostridium septicum,species,0.0006642201225486126,fraction_reads,0.0,2,2,0.0007268973838963153,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1561,1561,                  Clostridium baratii,Clostridium baratii,species,0.0006642201225486126,fraction_reads,0.0,2,0,0.0007268973838963153,0.9137742647913518
