tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2173,2173,                    Methanobrevibacter_smithii,Methanobrevibacter smithii,species,0.05280839597908282,fraction_reads,0.05,1045,0,0.053805212772585195,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,216851,216851,                Faecalibacterium,Faecalibacterium,genus,21.051043736469428,fraction_reads,21.05,416569,1120,21.18560756513686,0.9936483375209465
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2892397,2892397,                Pusillibacter,Pusillibacter,genus,5.0534350219218014e-05,fraction_reads,0.0,1,0,5.0857379125995596e-05,0.9936483375209465
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1485,1485,                Clostridium,Clostridium,genus,0.00020213740087687205,fraction_reads,0.0,4,0,0.00020342951650398239,0.9936483375209465
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1730,1730,                Eubacterium,Eubacterium,genus,0.00010106870043843603,fraction_reads,0.0,2,0,0.00010171475825199119,0.9936483375209465
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,841,841,                Roseburia,Roseburia,genus,5.6902183690341674,fraction_reads,5.69,112601,10,5.72659174696623,0.9936483375209465
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2316020,2316020,                Mediterraneibacter,Mediterraneibacter,genus,0.00010106870043843603,fraction_reads,0.0,2,0,0.00010171475825199119,0.9936483375209465
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2944152,2944152,                Wujia,Wujia,genus,0.00010106870043843603,fraction_reads,0.0,2,0,0.00010171475825199119,0.9936483375209465
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1766253,1766253,                Agathobacter,Agathobacter,genus,5.0534350219218014e-05,fraction_reads,0.0,1,0,5.0857379125995596e-05,0.9936483375209465
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1870884,1870884,                Clostridioides,Clostridioides,genus,2.664928958810462,fraction_reads,2.66,52735,0,2.6819638882093777,0.9936483375209465
