tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,408,408,Methylorubrum_extorquens,Methylorubrum extorquens,species,0.0,abund,0.0,7152149,3,3,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,414,414,Methylococcus_capsulatus,Methylococcus capsulatus,species,0.0,abund,0.0,6630848,2,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,421,421,Methylomonas_methanica,Methylomonas methanica,species,0.0,abund,0.0,5030678,4,4,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,426,426,Methylosinus_trichosporium,Methylosinus trichosporium,species,0.0,abund,0.0,5010724,4,4,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,435,435,Acetobacter_aceti,Acetobacter aceti,species,0.0,abund,0.0,3817660,9,9,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,436,436,Novacetimonas_hansenii,Novacetimonas hansenii,species,0.0,abund,0.0,3522187,3,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,438,438,Acetobacter_pasteurianus,Acetobacter pasteurianus,species,0.0,abund,0.0,3049922,3,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,442,442,Gluconobacter_oxydans,Gluconobacter oxydans,species,0.0,abund,0.0,3300105,6,6,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,446,446,Legionella_pneumophila,Legionella pneumophila,species,0.0,abund,0.0,12645427,13,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,449,449,Legionella_hackeliae,Legionella hackeliae,species,0.0,abund,0.0,3529284,2,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,450,450,Legionella_longbeachae,Legionella longbeachae,species,0.0,abund,0.0,6089763,2,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,451,451,Tatlockia_micdadei,Tatlockia micdadei,species,0.0,abund,0.0,6456263,8,7,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,452,452,Legionella_spiritensis,Legionella spiritensis,species,0.0,abund,0.0,3373838,4,0,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,454,454,Legionella_israelensis,Legionella israelensis,species,0.0,abund,0.0,3213130,13,8,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,456,456,Legionella_jordanis,Legionella jordanis,species,0.0,abund,0.0,3105891,4,4,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,470,470,Acinetobacter_baumannii,Acinetobacter baumannii,species,0.0,abund,0.0,12866776,55,9,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,471,471,Acinetobacter_calcoaceticus,Acinetobacter calcoaceticus,species,0.0,abund,0.0,7789158,13,13,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,476,476,Moraxella_bovis,Moraxella bovis,species,0.0,abund,0.0,22490922,7,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,478,478,Moraxella_nonliquefaciens,Moraxella nonliquefaciens,species,0.0,abund,0.0,2301145,5,0,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,480,480,Moraxella_catarrhalis,Moraxella catarrhalis,species,0.0,abund,0.0,5632430,10,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,483,483,Neisseria_cinerea,Neisseria cinerea,species,0.0,abund,0.0,1820296,5,5,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,485,485,Neisseria_gonorrhoeae,Neisseria gonorrhoeae,species,0.0,abund,0.0,7500826,2,0,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,487,487,Neisseria_meningitidis,Neisseria meningitidis,species,0.0,abund,0.0,6985620,14,0,species,0.0,0.9991331999999999
