tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1563222,1563222,                  Citrobacter_pasteurii,Citrobacter pasteurii,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,413503,413503,                  Cronobacter_malonaticus,Cronobacter malonaticus,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,413497,413497,                  Cronobacter_dublinensis,Cronobacter dublinensis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,9,9,                  Buchnera_aphidicola,Buchnera aphidicola,species,0.0006642201225486126,fraction_reads,0.0,2,0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,55211,55211,                  Erwinia_persicina,Erwinia persicina,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1654067,1654067,                  Pantoea_agglomerans_group,Pantoea agglomerans_group,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,549,549,                    Pantoea_agglomerans,Pantoea agglomerans,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,138074,138074,                  Serratia_symbiotica,Serratia symbiotica,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2607663,2607663,                  Yersinia_canariae,Yersinia canariae,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,582,582,                  Morganella_morganii,Morganella morganii,species,0.0003321100612743063,fraction_reads,0.0,1,1
