taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
906	906	Megasphaera	Megasphaera	genus	4e-05	abund	4e-05	906	1||1239|909932|1843489|31977|906	0	0	2	2	6.967660301476726e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
958	958	Bdellovibrio	Bdellovibrio	genus	1e-05	abund	1e-05	958	1||3018035|3031418|213481|213483|958	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
970	970	Selenomonas	Selenomonas	genus	2e-05	abund	2e-05	970	1||1239|909932|909929|1843491|970	0	0	1	1	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
978	978	Cytophaga	Cytophaga	genus	1e-05	abund	1e-05	978	1||976|768503|768507|89373|978	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1007	1007	Saprospira	Saprospira	genus	1e-05	abund	1e-05	1007	1||976|1937959|1936988|89374|1007	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1107	1107	Chloroflexus	Chloroflexus	genus	3e-05	abund	3e-05	1107	1||200795|32061|32064|1106|1107	0	0	1	1	5.2257452261075444e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1129	1129	Synechococcus	Synechococcus	genus	2e-05	abund	2e-05	1129	1||1117|3028117|1890424|1890426|1129	0	0	1	1	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1177	1177	Nostoc	Nostoc	genus	1e-05	abund	1e-05	1177	1||1117|3028117|1161|1162|1177	0	0	2	2	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1227	1227	Nitrosococcus	Nitrosococcus	genus	1e-05	abund	1e-05	1227	1||1224|1236|135613|1046|1227	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1243	1243	Leuconostoc	Leuconostoc	genus	0.0029	abund	0.0029	1243	1||1239|91061|186826|33958|1243	0	0	108	108	0.005051553718570625	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1279	1279	Staphylococcus	Staphylococcus	genus	0.44667	abund	0.44667	1279	1||1239|91061|1385|90964|1279	0	0	21227	21227	0.7780612067151522	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1301	1301	Streptococcus	Streptococcus	genus	0.16714	abund	0.16714	1301	1||1239|91061|186826|1300|1301	0	0	5745	5745	0.291143685697205	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1350	1350	Enterococcus	Enterococcus	genus	2.70784	abund	2.70784	1350	1||1239|91061|186826|81852|1350	0	0	173461	173461	4.716827317687684	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1357	1357	Lactococcus	Lactococcus	genus	0.00542	abund	0.00542	1357	1||1239|91061|186826|1300|1357	0	0	263	263	0.009441179708500964	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1372	1372	Planococcus	Planococcus	genus	3e-05	abund	3e-05	1372	1||1239|91061|1385|186818|1372	0	0	2	2	5.2257452261075444e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1375	1375	Aerococcus	Aerococcus	genus	3e-05	abund	3e-05	1375	1||1239|91061|186826|186827|1375	0	0	1	1	5.2257452261075444e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1386	1386	Bacillus	Bacillus	genus	0.00018	abund	0.00018	1386	1||1239|91061|1385|186817|1386	0	0	15	15	0.0003135447135664527	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1485	1485	Clostridium	Clostridium	genus	0.94402	abund	0.94402	1485	1||1239|186801|186802|31979|1485	0	0	59323	59323	1.6444026694500147	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1569	1569	Sporosarcina	Sporosarcina	genus	1e-05	abund	1e-05	1569	1||1239|91061|1385|186818|1569	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1578	1578	Lactobacillus	Lactobacillus	genus	0.00058	abund	0.00058	1578	1||1239|91061|186826|33958|1578	0	0	20	20	0.0010103107437141252	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1637	1637	Listeria	Listeria	genus	0.00017	abund	0.00017	1637	1||1239|91061|1385|186820|1637	0	0	10	10	0.00029612556281276086	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1654	1654	Actinomyces	Actinomyces	genus	9e-05	abund	9e-05	1654	1||201174|1760|2037|2049|1654	0	0	5	5	0.00015677235678322634	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1678	1678	Bifidobacterium	Bifidobacterium	genus	0.00326	abund	0.00326	1678	1||201174|1760|85004|31953|1678	0	0	149	149	0.005678643145703531	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
